ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
psarin_0075,mccypgreek,Itun i kori tu vasilia mes sto yallokluvin me thk'o dhules j eghlepan tin.,#	Itun	i	kori	tu	vasilia	mes	sto	yallokluvin	me	thk'o	dhules	#	j	0	eghlepan	=tin,#	was-3sg	the	daughter	the 	king	in	to.the	glass.cage	with	two	servants	#	and	they_0	watched-3pl	=her,The daughter of the king was in a glass cage and two servants watched over her.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,148000,150000,##	cop	ln	np.h:s	ln	np:poss	adp	ln	np:l	adp	ln	np:obl	#	other	0.h:a	v:pred	=pro.h:p,,psarin
psarin_0076,mccypgreek,Epien je jinos.,#	Epien	je	jinos,#	went-3sg	too	that.one_m,He too went.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,150000,152000,##	v:pred	other	dem_pro.h:s,,psarin
psarin_0077,mccypgreek,Tora pu irten konda stin fundanan lali na katso na pk'o j eo nakkon neron.,#	Tora	pu	0	irten	konda	stin	fundanan	#	0	lali	#	0	na	katso	#	na	pk'o	j	eo	nakkon	neron,#	now	that	he_0	came-3sg	near	to.the	fountain	#	he_0	says-3sg	#	I_0	mod_that	sit-1sg	#	mod_that	drink-1sg	too	I	little	water,"Now that she came close to the fountain, he says, I too shall sit down and drink a little water.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,152000,154000,##ac	other	other	0.h:s	v:pred	other	ln	np:l	#	0.h:s	v:pred	#ds	0.1:s	nonindic	v:pred	#ds	nonindic	v:pred	other	pro.1:a	ln	np:p,,psarin
psarin_0078,mccypgreek,Epian i dhules na yemosun tes kuzes tis koris tu vasilea.,#	Epian	i	dhules	#	0	na	yemosun	tes	kuzes	tis	koris	tu	vasilea,#	went-3pl	the	servants	#	they_0	mod_that	fill-3pl	the	clay.pots	the	girl	the	king,The servants went to fill the clay pots of the king's daughter.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,154000,156000,##	v:pred	ln	np.h:s	#	0.h:a	nonindic	v:pred	ln	np:p	ln	np.h:poss	ln	np.h:poss,,psarin
psarin_0079,mccypgreek,Nna kori kopella lali tis tundo xanappin je yire mu nakkon neron na pk'o.,#	Nna	kori	kopella	#	0	lali	=tis	#	tundo	xanappin	#	je	0	yire	=mu	nakkon	neron	#	0	na	0	pk'o,#	Voila	girl	girl	#	he_0	says-3sg	=to.her	#	this.the	vessel	#	and	you_0	pour-2sg	=to.me	little	water	#	I_0	mod_that	it_0	drink-1sg,"Here, girl, is this vessel, he tells her, pour me some water to drink.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,156000,158000,##ds	other	np.h:voc	np.h:voc	#	0.h:s_ds	v:pred	=pro.h:g	#ds	ln	np:other	#ds	other	0.2:a	imp_v:pred	=pro.1:obl	ln	np:p	#ds	0.1:a	nonindic	0:p	v:pred,,psarin
psarin_0080,mccypgreek,Eyemosen tu to xanappin shononni to xame.,#	0	Eyemosen	=tu	to	xanappin	#	0	shononni	=to	xame,#	she_0	filled-3sg	=to.him	the	vessel	#	he_0	pours-3sg	=it	to.ground,"She fills the vessel for him, he pours it onto the ground.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,158000,160000,##	0.h:a	v:pred	=pro.h:obl	ln	np:p	#	0.h:a	v:pred	=pro:p	other:g,,psarin
psarin_0081,mccypgreek,Pk'as tes kori tes lires!,#	0	Pk'as	=tes	kori	tes	lires,#	you_0 	take-2sg	=them	girl	the	pounds,"Take the money, girl!",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,160000,162000,##ds	0.2:a	imp_v:pred	=pro:p	np.h:voc	ln	np:dt_p,,psarin
psarin_0082,mccypgreek,Panayia mu lali.,#	Panayia	mu	#	0	lali,#	Mother.of.God	my	#	she_0	says-3sg,"Mother of God!, she says.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,162000,164000,##ds	other	rn_pro.1:poss	#	0.h:s	v:pred,,psarin
psarin_0083,mccypgreek,Ksanayemonni to eshonosen to.,#	0	Ksanayemonni	=to	#	0	eshonosen	=to,#	she_0	refills-3sg	=it	#	she_0	poured-3sg	=it,"She fills it again, pours it.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,164000,166000,##	0.h:a	v:pred	=pro:p	#	0.h:a	v:pred	=pro:p,,psarin
psarin_0084,mccypgreek,Pk'as tes esu kori jines.,#	Pk'as	=tes	esu	kori	jines,#	take-2sg	=them	you	girl	that.one_f_pl,"You take those, girl.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,166000,168000,##ds	imp_v:pred	=pro:p	pro.2:a	np.h:voc	dem_pro:dt_p,,psarin
psarin_0085,mccypgreek,Panayia mu!,#	Panayia	mu,#	mother.of.god	my,Mother of God!,en,MORPHEME_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,168000,170000,##ds	other	rn_pro.1:poss,,psarin
psarin_0086,mccypgreek,Pai esso.,#	0	Pai	esso,#	she_0	goes-3sg	to.home,She goes home.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,170000,172000,##	0.h:s	v:pred	np:g,,psarin
psarin_0087,mccypgreek,A jira vasilissa ela dhaxame sto palatin na is jinon ton athropon pu kaxete jame stin fundanan eshi enan xanappin je jemonni to je shononni to je yemonni o topos lires.,#	A	jira	vasilissa	0	ela	dhaxame	sto	palatin	#	0	na	is	jinon	ton	athropon	#	pu	kaxete	jame	stin	fundanan	#	0	eshi	enan	xanappin	#	je	0	jemonni	=to	#	je	0	shononni	=to	#	je	yemonni	o	topos	lires,#	Ah	lady	queen	you_0	come-2sg	here	to.the	palace	#	you_0	mod_that	see-2sg	that	the	man	#	that	sits-3sg	there	to.the	fountain	#	he_0	has-3sg	a_n	vessel	#	and	he_0	fills-3sg	=it	#	and	he_0	pours-3sg	=it	#	and	fills-3sg	the	place	pounds,"Ah lady queen come here to the palace to see that man sitting there at the fountain, he has a vessel and fills it and pours it, and the place fills with money.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,172000,174000,##ds	other	ln	np.h:voc	0.2:s	imp_v:pred	other:g	ln	np:g	#ds	0.2:a	nonindic	v:pred	ln	ln	np.h:p	#ds_rc	other	v:pred	other:g	ln	np:g	#ds	0.h:a	v:pred	ln	np:p	#ds	other	0.h:a	v:pred	=pro:p	#ds	other	0.h:a	v:pred	=pro:p	#ds	other	v:pred	ln	np:p	np:obl,,psarin
psarin_0088,mccypgreek,Xore lires pu mas eoken.,#	0	Xore	lires	#	pu	0	=mas	eoken,#	you_0	see-2sg	pounds	#	that	he_0	=to.us	gave-3sg,You see the money that he gave us.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,174000,176000,##ds	0.2:a	v:pred	np:p	#ds_rc	other	0.h:a	=pro.1:p	v:pred,,psarin
psarin_0089,mccypgreek,Vura pe tu ra lali tis na rti pano na tu po na umen an mas to puli.,#	0	Vura	#	0	pe	=tu	ra	#	0	lali	=tis	#	0	na	rti	pano	#	0	na	=tu	po	#	0	na	umen	#	an	0	=mas	=to	puli,#	you_0	run-2sg	#	you_0	say-2sg	=to.him	you_f 	#	she_0	says-3sg	=to.her	#	he_0	mod_that	comes-3sg	upstairs	#	I_0	mod_that	=to.him	say-1sg	#	we_0	mod_that	see-1pl	#	if	he_0	=to.us	=it	sells-3sg,"You run and tell him, she tells her to come upstairs so that I can talk to him, to see if he will sell it to us.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,176000,178000,##ds	0.2:s	imp_v:pred	#ds	0.2:a	imp_v:pred	=pro.h:p	pro.2:voc	#	0.h:a	v:pred	=pro.h:p	#ds	0.h:s	nonindic	v:pred	other:g	#ds	0.1:s_ds	nonindic	=pro.h:g	v:pred	#ds	0.1:a	nonindic	v:pred	#ds_cc:p	other	0.h:a	=pro.1:g	=pro:p	v:pred,,psarin
psarin_0090,mccypgreek,Epien.,#	0	Epien,#	s/he_0	went-3sg,She went.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,178000,180000,##	0.h:s	v:pred,,psarin
psarin_0091,mccypgreek,Lali tu:,#	0	Lali	=tu,#	she_0	says-3sg	=to.him,She tells him:,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,180000,182000,##	0.h:s_ds	v:pred	=pro.h:g,,psarin
psarin_0092,mccypgreek,Pulis mas tundo xanappin?,#	0	Pulis	=mas	tundo	xanappin,#	you_0	sell-2sg	=to.us	this.the	vessel,Will you sell us this vessel?,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,182000,184000,##ds	0.2:a	v:pred	=pro.h:g	ln	np:p,,psarin
psarin_0093,mccypgreek,A lali tis nda potte ine dhinaton ? na puliso to xanappin mu pu pk'anno tosin liran?,#	A	#	0	lali	=tis	#	nda	potte	ine	dhinaton	#	0	na	puliso	to	xanappin	mu	#	pu	0	pk'anno	tosin	liran,#	Ah	#	he_0	says-3sg	=to.her	#	what	ever	is-3sg	possible	#	I_0	mod_that	sell-1sg	the	vessel	my	#	that	I_0	get-1sg	such	pound,"Ah, he tells her, is it ever possible that I sell my vessel from which I earn so much money?",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,184000,186000,##ds	other	#	0.h:s_ds	v:pred	=pro.h:g	#ds	other:s	other	cop	other:pred	#ds_ac?	0.1:a	nonindic	v:pred	ln	np:p	rn_pro.1:poss	#ds_rc	other	0.1:a	v:pred	ln	np:p,,psarin
psarin_0094,mccypgreek,Enj eshi pokopin to xanappin mu!,#	Enj	eshi	pokopin	to	xanappin	mu,#	not.and	have-3sg	value	the	vessel	my,My vessel is invaluable!,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,186000,188000,##ds_neg	other	v:pred	np:p	ln	np:a	rn_pro.1:poss,,psarin
psarin_0095,mccypgreek,An kailisis je ppeso tris nixtes mita su na su to dhoko!,#	An	0	kailisis	#	je	0	ppeso	tris	nixtes	mita	=su	#	0	na	=su	=to	dhoko,#	If	you_0	give.in-2sg	#	and	I_0	lie-1sg	three	nights	with	=to.you	#	I_0	mod_that	=to.you	=it	give-1sg,"If you give it to me and sleep three nights with me, I'll give it to you!",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,188000,190000,##ds_ac	other	0.2:s	v:pred	#ds_ac	other	0.1:s	v:pred	ln	np:other	adp	=pro.2:obl	#ds	0.1:a	nonindic	=pro.2:g	=pro:p	v:pred,,psarin
psarin_0096,mccypgreek,E kailizo lali tu.,#	E	0	kailizo	#	0	lali	=tu,#	Ah	I_0	give.in-1sg	#	she_0	says-3sg	=to.him,"Ah, I give in, she tells him.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,190000,192000,##ds	other	0.1:s	v:pred	#	0.h:s_ds	v:pred	=pro.h:g,,psarin
psarin_0097,mccypgreek,Eppesen tris nixtes to kopellin me tin korin tu vasilea pu tun mes sto yallokluvin j epk'aen to xanappin.,#	Eppesen	tris	nixtes	to	kopellin	me	tin	korin	tu	vasilea	#	pu	tun	mes	sto	yallokluvin	#	j	0	epk'aen	to	xanappin,#	lied-3sg	three	nights	the	young.man	with	the	girl	the	king	#	that	was-3sg	in	to.the	glass.cage	#	and	she_0	took-3sg	the	vessel,"The young man slept three nights with the daughter of the king who was in the glass cage, and she got the vessel.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,192000,194000,##	v:pred	ln	np:other	ln	np.h:s	adp	ln	np.h:obl	ln	np.h:poss	#rc	other	cop	adp	ln	np:g	#	other	0.h:a	v:pred	ln	np:p,,psarin
psarin_0098,mccypgreek,Emba mera efka mera to kopellin yiru-triiru konda tis j eghlepen tin.,#	0	Emba	mera	#	0	efka	mera	#	to	kopellin	yiru-triiru	konda	=tis	#	j	0	eghlepen	=tin,#	you_0	enter-2sg	day	#	you_0	exit-2sg	day	#	the	young.man	round-around	near	=to.her	#	and	he_0	watched.over-3sg	=her,"Day in, day out the young man was hanging around her and watched over her.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,194000,196000,##ds	0.2:s	imp_v:pred	other	#ds	0.2:s	imp_v:pred	other	#	ln	np.h:s	other:pred	adp	=pro.h:pred	#	other	0.h:a	v:pred	=pro.h:p,,psarin
psarin_0099,mccypgreek,E i kopellua itun agastromeni!,#	E	i	kopellua	itun	agastromeni,#	Ah	the	girl	was-3sg	pregnant,And the girl was pregnant!,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,196000,198000,##	other	ln	np.h:s	cop	other:pred,,psarin
psarin_0100,mccypgreek,Ra inda n ponna kamumen?,#	Ra	inda	n	0	#	ponna	0	kamumen,#	you	what	is-3sg	it_0	#	that.will	we_0	do-1pl,"Hey you, what are we going to do?",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,198000,200000,##ds	pro.2:voc	other:s	cop	0:pred	#rc	other.l_aux	0.1:a	v:pred,,psarin
psarin_0101,mccypgreek,Na to pumen tis vasilissas.,#	0	Na	=to	pumen	tis	vasilissas,#	we_0	mod_that	=it	say-1pl	to.the	queen,We should tell the queen.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,200000,202000,##ds	0.1:a	nonindic	=pro:p	v:pred	ln	np.h:g,,psarin
psarin_0102,mccypgreek,J inda enna mas pojefalisi je tus thk'o!,#	J	inda	#	0	enna	=mas	pojefalisi	je	tus	thk'o,#	and	what	#	she_0	will	=us	behead-3sg	also	them	two,And then what? She will behead both of us!,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,202000,204000,##ds	other	other	#ds	0.h:a	l_aux	=pro.h:p	v:pred	other	other	other,,psarin
psarin_0103,mccypgreek,Irten o mairas eferen tus pramata ponna mairefkun na tron.,#	Irten	o	mairas	#	0	eferen	=tus	pramata	#	0	ponna	mairefkun	#	0	na	0	tron,#	came-3sg	the	cook	#	he_0	brought-3sg	=them	things	#	they_0	that.will	cook-3pl	#	they_0	mod_that	it_0	eat-3pl,The cook came and brought them things so that they can cook and eat.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,204000,206000,##	v:pred	ln	np.h:s	#	0.h:a	v:pred	=pro.h:g	np:p	#rc	0.h:a	other.l_aux	v:pred	#	0.h:a	nonindic	0:p	v:pred,,psarin
psarin_0104,mccypgreek,Na tis pi tis vasilissas avrion dixos allon na rti dhapano je xelun tin i dhules na tis pis.,#	0	Na	=tis	pi	tis	vasilissas	#	0	avrion	dixos	allon	na	rti	dhapano	#	je	xelun	=tin	i	dhules	#	0	na	=tis	pis,#	he_0	mod_that	=to.her	says-3sg	to.the	queen	#	she_0	tomorrow	without	other	mod_that	comes-3sg	here.up	#	and	want-3pl	=her	the	servants	#	you_0	mod_that	=to.her	say-2sg,"He should tell the queen to come up here tomorrow without fail because the servants want her, you tell her.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,206000,208000,##	0.h:s_ds	nonindic	=pro.h:g	v:pred	ln	np.h:dt_g	#	0.h:s	other	adp	other:obl	nonindic	v:pred	other:g	#	other	v:pred	=pro.h:other	ln	np.h:a	#cc:p	0.2:s_ds	nonindic	=pro.h:g	v:pred,,psarin
psarin_0105,mccypgreek,Kalan!,#	Kalan,#	ok,Ok!,en,MORPHEME_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,208000,210000,##ds	other,,psarin
psarin_0106,mccypgreek,Epien.,#	0	Epien,#	he_0	went-3sg,He went.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,210000,212000,##	0.h:s	v:pred,,psarin
psarin_0107,mccypgreek,A jira vasilissa i kopellues eminisasin dhixos allon na pais je xelun se.,#	A	jira	vasilissa	i	kopellues	eminisasin	#	0	dhixos	allon	na	pais	#	je	0	xelun	=se,#	Ah	lady	queen	the	girls	sent.message-3pl	#	you_0	without	other	mod_that	go-2sg	#	and	they_0	want-3pl	=you,"Ah, lady queen, the girls say that you should go without fail for they want you.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,212000,214000,##ds	other	ln	np.h:voc	ln	np.h:s	v:pred	#ds	0.2:s	adp	other:obl	nonindic	v:pred	#ds	other	0.h:s	v:pred	=pro.2:other,,psarin
psarin_0108,mccypgreek,O kati epaxen i kopellua ajapa?,#	O	kati	epaxen	i	kopellua	ajapa,#	Oh	something	suffered-3sg	the	girl	perhaps,"Oh, perhaps something happened to the girl?",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,214000,216000,#nc	nc	nc	nc	nc	nc	nc,,psarin
psarin_0109,mccypgreek,En ixero.,#	0	En	ixero,#	I_0	not	know-1sg,I don't know.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,216000,218000,##ds_neg	0.1:s	other	v:pred,,psarin
psarin_0110,mccypgreek,Xate na zeksete to kapriolen na pao lali.,#	Xate	0	na	zeksete	to	kapriolen	#	0	na	pao	#	0	lali,#	go (interjection)	you_0	mod_that	harness-2pl	the	cabriolet	#	I_0	mod_that	go-1sg	#	she_0	says-3sg,"Come harness the cabriolet so that I can go, she says.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,218000,220000,##ds	other	0.2:a	nonindic	v:pred	ln	np:p	#ds_ac	0.1:s	nonindic	v:pred	#	0.h:s	v:pred,,psarin
psarin_0111,mccypgreek,Ezeksan to kapriolen epien i vasilissa fkenni pano xori tin korin tis katavarin!,#	0	Ezeksan	to	kapriolen	#	epien	i	vasilissa	#	0	fkenni	pano	#	0	xori	tin	korin	tis	katavarin,#	they_0	harnessed-3pl	the	cabriolet	#	went-3sg	the	queen	#	she_0	climbs-3sg	upstairs	#	she_0	sees-3sg	the	girl	her	heavily.pregnant,"They harnessed the cabriolet, the queen went, went upstairs, she sees her daughter heavily pregnant!",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,220000,222000,##	0.h:a	v:pred	ln	np:p	#	v:pred	ln	np.h:s	#	0.h:s	v:pred	other:g	#	0.h:a	v:pred	ln	np.h:p	rn_pro.h:poss	other,,psarin
psarin_0112,mccypgreek,Kori mu lali tis j exumen se mes sto yiallokluvin j evrexis agastromeni?,#	Kori	mu	#	0	lali	=tis	#	j	0	exumen	=se	mes	sto	yiallokluvin	#	j	0	evrexis	agastromeni,#	daughter	my	#	she_0	says-3sg	=to.her	#	and	we_0	have-3pl	=you	in	to.the	glass.cage	#	and	you_0	found-2sg	pregnant,"Daughter, she tells her, but we keep you inside a glass cage, and now you're pregnant?",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,222000,224000,##ds	np.h:voc	rn_pro.1:poss	#	0.h:s_ds	v:pred	=pro.h:g	#ds	other	0.1:a	v:pred	=pro.2:p	adp	ln	np:l	#ds	other	0.2:s	v:pred	other,,psarin
psarin_0113,mccypgreek,Inda n ponna po tu jiru su tora?,#	Inda	n	0	#	ponna	0	po	tu	jiru	su	tora,#	what	is-3sg	it_0	#	that.will	I_0	say-1sg	to.the	father	your	now,What am I going to tell your father now?,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,224000,226000,##ds	other:s	cop	0:pred	#ds_rc	other.l_aux	0.1:a	v:pred	ln	np.h:g	rn_pro.2:poss	other,,psarin
psarin_0114,mccypgreek,Inda ksero lali tis.,#	Inda	0	ksero	#	0	lali	=tis,#	what	I_0	know-1sg	#	she_0	says-3sg	=to.her,"What do I know, she tells her.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,226000,228000,##ds	other:p	0.1:a	v:pred	#	0.h:s_ds	v:pred	=pro.h:g,,psarin
psarin_0115,mccypgreek,Strefete pai lali tu:,#	0	Strefete	#	0	pai	#	0	lali	=tu,#	she_0	goes.back-3sg	#	she_0	goes-3sg	#	she_0	says-3sg	=to.him,She goes back and tells him:,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,228000,230000,##	0.h:s	v:pred	#	0.h:s	v:pred	#	0.h:s_ds	v:pred	=pro.h:g,,psarin
psarin_0116,mccypgreek,I kori su en agastromeni axendi mu vasilea mu.,#	I	kori	su	en	agastromeni	axendi	mu	vasilea	mu,#	the	girl	your	is-3sg	pregnant	master	my	king	my,"Your daughter is pregnant, my master, my king.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,230000,232000,##ds	ln	np.h:s	rn_pro.2:poss	cop	other:pred	np.h:voc	rn_pro.1:poss	np.h:voc	rn_pro.1:poss,,psarin
psarin_0117,mccypgreek,Agastromeni pon mes sto yallokluvin?,#	Agastromeni	0	#	pon	mes	sto	yallokluvin,#	pregnant	she_0	#	that.is-3sg	in	to.the	glass.cage,"Pregnant, when she in that glass cage?",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,232000,234000,##	other	0.h:other	#rc	other.cop	adp	ln	np:pred_l,,psarin
psarin_0118,mccypgreek,En agastromeni!,#	0	En	agastromeni,#	she_0	is-3sg	pregnant,She is pregnant!,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,234000,236000,##ds	0.h:s	cop	other:pred,,psarin
psarin_0119,mccypgreek,Xate na fonakso tis Dhodhekadhas na tin pojefaliso.,#	Xate	0	na	fonakso	tis	Dhodhekadhas	#	0	na	=tin	pojefaliso,#	los	I_0	mod_that	call-1sg	the	dozen	#	I_0	mod_that	=her	behead-1sg,"So I'll call the dozen, I'll behead her.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,236000,238000,##ds	other	0.1:a	nonindic	v:pred	ln	np.h:p	#ds	0.1:a	nonindic	=pro.h:p	v:pred,,psarin
psarin_0120,mccypgreek,Efonaksan tis Dhodhekadhas na rti na tin pojefalisi o vasileas tin korin tu.,#	0	Efonaksan	tis	Dhodhekadhas	#	0	na	rti	#	na	=tin	pojefalisi	o	vasileas	tin	korin	tu,#	they_0	called-3pl	the	dozen	#	she_0	mod_that	comes-3sg	#	mod_that	=her	behead-3sg	the	king	the	girl	his,"They called the dozen to come, so that the king can behead his daughter.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,238000,240000,##	0.h:a	v:pred	ln	np.h:p	#ac	0.h:s	nonindic	v:pred	#ac	nonindic	=pro.h:p	v:pred	ln	np.h:a	ln	np.h:dt_p	rn_pro.h:poss,,psarin
psarin_0121,mccypgreek,E i Dhodhekadha eskeftin.,#	E	i	Dhodhekadha	eskeftin	0,#	Ah	the	dozen	thought-3sg	it_0,So the dozen thought about it.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,240000,242000,##	other	ln	np.h:a	v:pred	0:p,,psarin
psarin_0122,mccypgreek,Lali tu:,#	0	Lali	=tu,#	she_0	says-3sg	=to.him,She tells him:,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,242000,244000,##	0.h:s_ds	v:pred	=pro.h:g,,psarin
psarin_0123,mccypgreek,Na tin pojefalisumen!,#	0	Na	=tin	pojefalisumen,#	we_0	mod_that	=her	behead-1pl,Suppose we behead her!,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,244000,246000,##ds	0.1:a	nonindic	=pro.h:p	v:pred,,psarin
psarin_0124,mccypgreek,An en agastromeni j en thk'o ta mora lali tu na kataripsumen tris fores?,#	An	0	en	agastromeni	#	j	en	thk'o	ta	mora	#	0	lali	=tu	#	0	na	kataripsumen	0	tris	fores,#	if	she_0	is-3sg	pregnant	#	and	are-3pl	two	the	babies	#	she_0	says-3sg	=to.him	#	we_0	mod_that	waste-3pl	it_0	three	times,"If she is pregnant and there are two babies, she tells him, we would waste three lives.",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,246000,248000,##ds_ac	other	0.h:s	cop	other:pred	#ds_ac	other	cop	ln	ln	np.h:pred	#	0.h:s_ds	v:pred	=pro.h:g	#ds	0.1:a	nonindic	v:pred	0.h:p	ln	np:other,,psarin
psarin_0125,mccypgreek,Ine pk'o kallittera na kamis mian kasonan san to spitin lali tu na tin karfosis kala je na tis valis mesa trofi na tis valis ruxa ponna yennisi ta mora je na tin sirumen mes sto parayalin lali tu j ais tin na katakofkete mes sto neron para na tin pojefalisumen j en kriman!,#	0	Ine	pk'o	kallittera	#	0	na	kamis	mian	kasonan	san	to	spitin	#	0	lali	=tu	#	0	na	=tin	karfosis	kala	#	je	0	na	=tis	valis	mesa	trofi	#	0	na	=tis	valis	ruxa	#	ponna	yennisi	ta	mora	#	je	0	na	=tin	sirumen	mes	sto	parayalin	#	0	lali	=tu	#	j	0	ais	=tin	#	0	na	katakofkete	mes	sto	neron	#	para	0	na	=tin	pojefalisumen	#	j	0	en	kriman,#	it_0	is-3sg	more	better	#	you_0	mod_that	make-2sg	a_f	box	like	the	house	#	she_0	says-3sg	=to.him	#	you_0	mod_that	=her	nail-2sg	good	#	and	you_0	mod_that	=to.her	put-2sg	inside	food	#	you_0	mod_that	=to.her	put-2sg	clothes	#	that.will	give.birth-3sg	the	babies	#	and	we_0	mod_that	=her	throw-1pl	in	to.the	seaside	#	she_0	says-3sg	=to.him	#	and	you_0	let-2sg	=her	#	she_0	mod_that	ruin-3sg	in	to.the	water	#	instead	we_0	mod_that	=her	behead-1pl	#	and	she_0	is-3sg	pity,"It's better if you make a box big like a house, she tells him, nail it well together and put food and clothes inside for when she gives birth to the babies, and we throw her into the sea, she tells him, and let her suffer in the water, better than beheading her, that would be a pity!",en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,248000,250000,##ds	0.h:s	cop	other:pred	other:pred	#ds_ac	0.2:a	nonindic	v:pred	ln	np:p	other	ln	np:other	#	0.h:s_ds	v:pred	=pro.h:g	#ds	0.2:a	nonindic	=pro.h:p	v:pred	other	#ds	other	0.2:a	nonindic	=pro.h:obl	v:pred	other:g	np:p	#ds	0.2:a	nonindic	=pro.h:obl	v:pred	np:p	#rc	other	v:pred	ln	np.h:p	#ds	other	0.1:a	nonindic	=pro.h:p	v:pred	adp	ln	np:g	#	0.h:s_ds	v:pred	=pro.h:g	#ds	other	0.2:a	imp_v:pred	=pro.h:p	#ds_ac	0.h:s	nonindic	psv_v:pred	adp	ln	np:l	#ds_ac	other	0.1:a	nonindic	=pro.h:p	v:pred	#ds	other	0.h:s	cop	np:pred,,psarin
psarin_0126,mccypgreek,Etsi itan.,#	0	Etsi	itan,#	it_0	so	was-3sg,So it was.,en,WORD_ALIGNED,,psarin_eaf psarin_xml psarin_tsv,,250000,252000,##	0.h:s	other	cop,,psarin
